,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
1122,2.2,40,200,2147.3,1817.024,-840.978,-4.205,-677.578,-3.388
1123,2.2,40,500,5290.42,4798.433,-2393.697,-4.787,-2048.001,-4.096
1124,2.2,40,1000,10579.8,9749.064,-4940.064,-4.94,-4278.524,-4.279
1125,2.2,50,5,85.54,33.642,5.24,1.048,30.859,6.172
1126,2.2,50,10,148.54,61.205,6.313,0.631,56.899,5.69
1127,2.2,50,20,279.24,142.204,-15.277,-0.764,45.815,2.291
1128,2.2,50,50,715.04,472.197,-147.179,-2.944,-14.323,-0.286
1129,2.2,50,100,1372.84,1029.133,-405.114,-4.051,-278.829,-2.788
1130,2.2,50,150,2004.44,1647.981,-736.872,-4.912,-491.067,-3.274
1131,2.2,50,200,2631.02,2203.766,-1007.848,-5.039,-653.356,-3.267
1132,2.2,50,500,6543.72,5978.977,-3004.559,-6.009,-2535.693,-5.071
1133,2.2,50,1000,13080.86,12290.345,-6344.5,-6.344,-5958.837,-5.959
1134,2.2,100,5,170.78,48.51,29.117,5.823,105.747,21.149
1135,2.2,100,10,299.8,112.971,23.302,2.33,138.61,13.861
1136,2.2,100,20,572.02,246.907,13.102,0.655,118.026,5.901
1137,2.2,100,50,1363.8,791.413,-171.504,-3.43,3.087,0.062
1138,2.2,100,100,2671.62,2023.903,-809.53,-8.095,-447.984,-4.48
1139,2.2,100,150,3934.84,3180.027,-1391.463,-9.276,-853.999,-5.693
1140,2.2,100,200,5228.86,4355.195,-1978.44,-9.892,-1444.129,-7.221
1141,2.2,100,500,12858.94,11867.779,-6022.806,-12.046,-5034.383,-10.069
1142,2.2,100,1000,25552.52,24455.794,-12841.013,-12.841,-11369.694,-11.37
1143,2.2,200,5,342.3,82.57,73.021,14.604,214.94,42.988
1144,2.2,200,10,666.22,229.452,73.375,7.338,305.048,30.505
1145,2.2,200,20,1198.68,496.261,48.594,2.43,321.074,16.054
1146,2.2,200,50,2738.82,1604.45,-359.532,-7.191,117.606,2.352
1147,2.2,200,100,5385.84,3934.847,-1486.738,-14.867,-989.813,-9.898
1148,2.2,200,150,7886.28,6247.855,-2663.182,-17.755,-1765.302,-11.769
1149,2.2,200,200,10198.78,8543.739,-3907.93,-19.54,-3070.194,-15.351
1150,2.2,200,500,25528.62,23261.263,-11657.345,-23.315,-9925.465,-19.851
1151,2.2,200,1000,51430.68,48188.196,-24810.614,-24.811,-22128.655,-22.129
1152,2.2,500,5,838.4,198.656,182.435,36.487,528.022,105.604
1153,2.2,500,10,1517.52,456.149,233.633,23.363,770.974,77.097
1154,2.2,500,20,2838.3,1073.984,216.152,10.808,804.495,40.225
1155,2.2,500,50,7050.38,3887.99,-683.272,-13.665,655.694,13.114
1156,2.2,500,100,13401.08,9480.116,-3388.716,-33.887,-1570.931,-15.709
1157,2.2,500,150,19309.28,15267.262,-6490.317,-43.269,-4384.039,-29.227
1158,2.2,500,200,25703.64,21512.269,-9828.796,-49.144,-7502.885,-37.514
1159,2.2,500,500,63928.36,58776.85,-29718.504,-59.437,-26584.668,-53.169
1160,2.2,500,1000,127697.5,122235.483,-64191.164,-64.191,-57711.103,-57.711
1161,2.2,1000,5,1725.26,430.739,353.47,70.694,1045.162,209.032
1162,2.2,1000,10,3116.5,824.719,591.872,59.187,1537.659,153.766
1163,2.2,1000,20,5875.44,2263.104,407.55,20.378,1815.372,90.769
1164,2.2,1000,50,13381.28,7246.574,-1164.174,-23.283,1668.215,33.364
1165,2.2,1000,100,26554.92,18876.409,-6805.991,-68.06,-2999.19,-29.992
1166,2.2,1000,150,38723.16,30676.342,-13074.906,-87.166,-8806.667,-58.711
1167,2.2,1000,200,51701.52,42551.283,-19050.592,-95.253,-13297.334,-66.487
1168,2.2,1000,500,126946.8,116308.883,-58605.792,-117.212,-51044.91,-102.09
1169,2.2,1000,1000,254586.96,241283.115,-125561.769,-125.562,-113952.097,-113.952
1170,2.2,5000,5,8529.08,1671.447,2205.408,441.082,5293.147,1058.629
1171,2.2,5000,10,15038.14,3702.645,3132.873,313.287,7966.582,796.658
1172,2.2,5000,20,28836.62,8929.248,4178.307,208.915,9726.964,486.348
1173,2.2,5000,50,68541.8,34719.835,-3564.472,-71.289,8527.421,170.548
1174,2.2,5000,100,132999.9,89929.914,-29475.414,-294.754,-8954.761,-89.548
1175,2.2,5000,150,196537.96,152233.033,-62897.597,-419.317,-26725.51,-178.17
1176,2.2,5000,200,254830.96,208385.707,-92553.453,-462.767,-71263.495,-356.317
1177,2.2,5000,500,626656.78,566201.149,-281357.158,-562.714,-243814.523,-487.629
1178,2.2,5000,1000,1265588.48,1203916.653,-628649.162,-628.649,-532760.268,-532.76
1179,2.2,10000,5,16981.04,2932.524,4786.131,957.226,14242.366,2848.473
1180,2.2,10000,10,32156.96,6495.956,8120.844,812.084,17092.487,1709.249
1181,2.2,10000,20,59410.2,15643.526,11361.11,568.056,24114.829,1205.741
1182,2.2,10000,50,136110.86,66818.153,-4949.581,-98.992,22376.026,447.521
1183,2.2,10000,100,262575.0,173047.209,-53694.936,-536.949,2677.511,26.775
1184,2.2,10000,150,389882.3,299767.962,-122548.735,-816.992,-80390.226,-535.935
1185,2.2,10000,200,514127.56,410759.309,-177064.964,-885.325,-124941.196,-624.706
1186,2.2,10000,500,1266160.36,1128919.888,-553392.452,-1106.785,-450244.921,-900.49
1187,2.2,10000,1000,2541777.88,2361113.262,-1205759.68,-1205.76,-1082619.466,-1082.619
1188,2.3000000000000003,10,5,18.62,8.248,-0.153,-0.031,6.614,1.323
1189,2.3000000000000003,10,10,35.22,20.429,-5.116,-0.512,7.884,0.788
1190,2.3000000000000003,10,20,64.08,39.03,-11.169,-0.558,1.656,0.083
1191,2.3000000000000003,10,50,157.8,104.421,-35.812,-0.716,-0.68,-0.014
1192,2.3000000000000003,10,100,311.08,231.831,-96.578,-0.966,-56.777,-0.568
1193,2.3000000000000003,10,150,464.32,363.354,-161.476,-1.077,-127.457,-0.85
1194,2.3000000000000003,10,200,615.22,490.983,-223.496,-1.117,-180.851,-0.904
1195,2.3000000000000003,10,500,1521.52,1271.607,-610.076,-1.22,-484.87,-0.97
1196,2.3000000000000003,10,1000,3015.54,2587.308,-1276.203,-1.276,-1174.488,-1.174
1197,2.3000000000000003,20,5,37.04,14.751,1.353,0.271,12.753,2.551
1198,2.3000000000000003,20,10,66.64,32.203,-3.229,-0.323,11.416,1.142
1199,2.3000000000000003,20,20,119.38,65.109,-13.205,-0.66,22.413,1.121
1200,2.3000000000000003,20,50,295.28,191.742,-63.36,-1.267,-5.811,-0.116
1201,2.3000000000000003,20,100,562.02,408.165,-163.808,-1.638,-102.249,-1.022
1202,2.3000000000000003,20,150,841.2,647.972,-282.233,-1.882,-178.736,-1.192
1203,2.3000000000000003,20,200,1144.24,923.506,-426.011,-2.13,-335.455,-1.677
1204,2.3000000000000003,20,500,2786.96,2369.556,-1157.834,-2.316,-962.385,-1.925
1205,2.3000000000000003,20,1000,5550.2,4767.383,-2354.253,-2.354,-2047.054,-2.047
1206,2.3000000000000003,30,5,56.96,20.62,4.146,0.829,27.424,5.485
1207,2.3000000000000003,30,10,92.32,38.598,1.541,0.154,27.059,2.706
1208,2.3000000000000003,30,20,181.04,95.151,-16.438,-0.822,36.982,1.849
1209,2.3000000000000003,30,50,419.8,270.959,-88.437,-1.769,-18.073,-0.361
1210,2.3000000000000003,30,100,842.88,637.898,-271.429,-2.714,-148.153,-1.482
1211,2.3000000000000003,30,150,1231.0,992.47,-457.253,-3.048,-342.916,-2.286
1212,2.3000000000000003,30,200,1642.94,1353.399,-639.077,-3.195,-486.014,-2.43
1213,2.3000000000000003,30,500,4024.98,3528.997,-1779.005,-3.558,-1546.438,-3.093
1214,2.3000000000000003,30,1000,8040.82,7220.116,-3724.108,-3.724,-3257.726,-3.258
1215,2.3000000000000003,40,5,71.76,30.856,0.344,0.069,26.861,5.372
1216,2.3000000000000003,40,10,129.9,54.615,1.863,0.186,51.172,5.117
1217,2.3000000000000003,40,20,235.68,124.102,-21.632,-1.082,38.605,1.93
1218,2.3000000000000003,40,50,564.94,378.687,-133.061,-2.661,-34.168,-0.683
1219,2.3000000000000003,40,100,1104.14,848.752,-368.691,-3.687,-238.452,-2.385
1220,2.3000000000000003,40,150,1595.76,1295.51,-601.701,-4.011,-413.26,-2.755
1221,2.3000000000000003,40,200,2164.14,1840.167,-899.237,-4.496,-708.949,-3.545
1222,2.3000000000000003,40,500,5358.9,4869.479,-2539.522,-5.079,-2208.501,-4.417
1223,2.3000000000000003,40,1000,10477.2,9807.86,-5252.555,-5.253,-4764.531,-4.765
1224,2.3000000000000003,50,5,88.24,32.535,5.83,1.166,43.456,8.691
1225,2.3000000000000003,50,10,159.58,69.548,-0.166,-0.017,64.438,6.444
1226,2.3000000000000003,50,20,278.38,134.336,-13.301,-0.665,62.646,3.132
1227,2.3000000000000003,50,50,680.66,435.735,-139.796,-2.796,32.984,0.66
1228,2.3000000000000003,50,100,1355.24,1061.415,-472.18,-4.722,-273.544,-2.735
1229,2.3000000000000003,50,150,1969.08,1625.514,-769.392,-5.129,-465.467,-3.103
1230,2.3000000000000003,50,200,2667.54,2304.741,-1144.941,-5.725,-826.363,-4.132
1231,2.3000000000000003,50,500,6567.92,6078.085,-3222.468,-6.445,-2897.366,-5.795
1232,2.3000000000000003,50,1000,13204.02,12693.674,-6952.796,-6.953,-6195.257,-6.195
1233,2.3000000000000003,100,5,157.12,47.042,21.271,4.254,89.469,17.894
1234,2.3000000000000003,100,10,313.76,107.557,28.861,2.886,107.095,10.71
1235,2.3000000000000003,100,20,583.86,267.563,-13.71,-0.686,103.638,5.182
1236,2.3000000000000003,100,50,1381.88,854.439,-253.621,-5.072,-4.023,-0.08
1237,2.3000000000000003,100,100,2616.26,1905.524,-768.02,-7.68,-527.2,-5.272
1238,2.3000000000000003,100,150,3851.9,3107.814,-1433.075,-9.554,-878.857,-5.859
1239,2.3000000000000003,100,200,5216.84,4321.859,-2053.668,-10.268,-1606.159,-8.031
1240,2.3000000000000003,100,500,12885.88,11566.529,-5963.972,-11.928,-5298.01,-10.596
1241,2.3000000000000003,100,1000,25552.72,23712.91,-12603.032,-12.603,-11496.823,-11.497
1242,2.3000000000000003,200,5,348.08,99.672,51.667,10.333,204.035,40.807
1243,2.3000000000000003,200,10,626.7,204.439,68.04,6.804,269.44,26.944
1244,2.3000000000000003,200,20,1134.66,447.73,45.6,2.28,301.004,15.05
1245,2.3000000000000003,200,50,2692.88,1631.228,-460.411,-9.208,120.695,2.414
1246,2.3000000000000003,200,100,5371.36,3896.926,-1561.552,-15.616,-588.598,-5.886
1247,2.3000000000000003,200,150,7583.84,6007.307,-2709.985,-18.067,-1507.048,-10.047
1248,2.3000000000000003,200,200,10253.88,8564.886,-4106.677,-20.533,-3144.263,-15.721
1249,2.3000000000000003,200,500,25532.3,23565.75,-12464.75,-24.93,-11488.002,-22.976
1250,2.3000000000000003,200,1000,51129.7,49123.764,-26893.46,-26.893,-24110.352,-24.11
1251,2.3000000000000003,500,5,943.78,235.619,174.72,34.944,514.23,102.846
1252,2.3000000000000003,500,10,1590.66,438.357,253.235,25.323,643.487,64.349
1253,2.3000000000000003,500,20,2941.86,1162.656,116.414,5.821,627.646,31.382
1254,2.3000000000000003,500,50,7077.88,4138.53,-1061.191,-21.224,491.156,9.823
1255,2.3000000000000003,500,100,13404.66,9586.96,-3758.847,-37.588,-1444.932,-14.449
1256,2.3000000000000003,500,150,20016.64,15975.668,-7272.781,-48.485,-5066.057,-33.774
1257,2.3000000000000003,500,200,25943.84,21561.204,-10281.274,-51.406,-7884.174,-39.421
1258,2.3000000000000003,500,500,63352.68,57827.144,-30282.5,-60.565,-24897.639,-49.795
1259,2.3000000000000003,500,1000,127216.76,120232.832,-64921.198,-64.921,-60122.661,-60.123
1260,2.3000000000000003,1000,5,1655.32,396.614,323.09,64.618,1089.243,217.849
1261,2.3000000000000003,1000,10,3191.72,893.044,494.66,49.466,1739.751,173.975
1262,2.3000000000000003,1000,20,5819.28,2044.115,486.007,24.3,2133.44,106.672
1263,2.3000000000000003,1000,50,13567.06,7372.347,-1473.625,-29.473,614.711,12.294
1264,2.3000000000000003,1000,100,26131.74,18787.745,-7426.119,-74.261,-920.841,-9.208
1265,2.3000000000000003,1000,150,39136.4,30332.79,-13316.964,-88.78,-10252.221,-68.348
1266,2.3000000000000003,1000,200,51757.98,43168.491,-20665.021,-103.325,-13742.813,-68.714
1267,2.3000000000000003,1000,500,126486.46,116558.594,-61564.48,-123.129,-53807.325,-107.615
1268,2.3000000000000003,1000,1000,253054.42,242312.182,-132288.521,-132.289,-123844.746,-123.845
1269,2.3000000000000003,5000,5,8634.68,1480.051,2274.158,454.832,5726.495,1145.299
1270,2.3000000000000003,5000,10,15434.64,3290.337,3420.376,342.038,9770.06,977.006
1271,2.3000000000000003,5000,20,29951.58,9611.962,3410.464,170.523,9883.861,494.193
1272,2.3000000000000003,5000,50,69896.42,36444.341,-6054.593,-121.092,9823.813,196.476
1273,2.3000000000000003,5000,100,134368.4,95459.618,-37038.575,-370.386,-18500.098,-185.001
1274,2.3000000000000003,5000,150,194210.56,150048.402,-65609.028,-437.394,-36903.063,-246.02
1275,2.3000000000000003,5000,200,259096.92,214558.925,-101908.09,-509.54,-78847.065,-394.235
1276,2.3000000000000003,5000,500,634382.68,577629.966,-301811.41,-603.623,-253990.757,-507.982
1277,2.3000000000000003,5000,1000,1263259.3,1199289.555,-650046.381,-650.046,-602862.263,-602.862
1278,2.3000000000000003,10000,5,17760.32,2397.127,5324.751,1064.95,15254.298,3050.86
1279,2.3000000000000003,10000,10,32742.4,6058.116,8177.71,817.771,20488.091,2048.809
1280,2.3000000000000003,10000,20,54548.32,15607.496,8109.165,405.458,23344.615,1167.231
1281,2.3000000000000003,10000,50,141512.4,74146.238,-12619.108,-252.382,19155.31,383.106
1282,2.3000000000000003,10000,100,266305.04,185518.557,-69733.757,-697.338,-44524.601,-445.246
1283,2.3000000000000003,10000,150,395382.68,305922.661,-134017.148,-893.448,-93077.372,-620.516
1284,2.3000000000000003,10000,200,519449.94,418708.416,-192860.616,-964.303,-133151.333,-665.757
1285,2.3000000000000003,10000,500,1278114.22,1136944.493,-581242.658,-1162.485,-512188.787,-1024.378
1286,2.3000000000000003,10000,1000,2537930.14,2349273.824,-1245825.937,-1245.826,-1051206.34,-1051.206
1287,2.4000000000000004,10,5,18.8,9.472,-1.639,-0.328,7.384,1.477
1288,2.4000000000000004,10,10,34.92,18.921,-4.371,-0.437,8.1,0.81
1289,2.4000000000000004,10,20,66.32,42.952,-15.319,-0.766,1.597,0.08
1290,2.4000000000000004,10,50,158.0,117.274,-51.44,-1.029,-19.987,-0.4
1291,2.4000000000000004,10,100,310.7,255.288,-125.829,-1.258,-69.204,-0.692
1292,2.4000000000000004,10,150,460.28,393.885,-202.102,-1.347,-140.433,-0.936
1293,2.4000000000000004,10,200,617.82,541.094,-283.669,-1.418,-233.678,-1.168
1294,2.4000000000000004,10,500,1513.6,1388.752,-758.086,-1.516,-638.34,-1.277
1295,2.4000000000000004,10,1000,3025.42,2835.334,-1574.742,-1.575,-1312.845,-1.313
1296,2.4000000000000004,20,5,34.7,13.671,0.787,0.157,19.215,3.843
1297,2.4000000000000004,20,10,66.64,34.982,-7.216,-0.722,12.576,1.258
1298,2.4000000000000004,20,20,119.46,72.684,-22.909,-1.145,18.242,0.912
1299,2.4000000000000004,20,50,290.14,211.287,-90.396,-1.808,-40.766,-0.815
1300,2.4000000000000004,20,100,566.66,467.664,-231.555,-2.316,-159.046,-1.59
1301,2.4000000000000004,20,150,825.32,692.65,-348.767,-2.325,-239.318,-1.595
1302,2.4000000000000004,20,200,1090.74,957.857,-503.382,-2.517,-375.631,-1.878
1303,2.4000000000000004,20,500,2775.28,2565.232,-1408.865,-2.818,-1218.737,-2.437
1304,2.4000000000000004,20,1000,5567.44,5248.063,-2928.296,-2.928,-2730.725,-2.731
1305,2.4000000000000004,30,5,52.62,21.228,0.697,0.139,23.627,4.725
1306,2.4000000000000004,30,10,99.48,45.643,-4.193,-0.419,30.69,3.069
1307,2.4000000000000004,30,20,176.82,97.491,-23.816,-1.191,34.814,1.741
1308,2.4000000000000004,30,50,417.3,292.711,-118.836,-2.377,-46.278,-0.926
1309,2.4000000000000004,30,100,844.02,657.953,-306.278,-3.063,-187.661,-1.877
1310,2.4000000000000004,30,150,1220.1,1003.36,-494.985,-3.3,-347.046,-2.314
1311,2.4000000000000004,30,200,1639.0,1416.565,-733.649,-3.668,-605.886,-3.029
1312,2.4000000000000004,30,500,3996.78,3716.453,-2051.128,-4.102,-1827.081,-3.654
1313,2.4000000000000004,30,1000,8109.76,7713.23,-4334.163,-4.334,-3851.355,-3.851
1314,2.4000000000000004,40,5,65.42,22.928,4.331,0.866,26.446,5.289
1315,2.4000000000000004,40,10,125.22,53.934,-1.759,-0.176,40.701,4.07
1316,2.4000000000000004,40,20,237.3,122.096,-23.221,-1.161,25.252,1.263
1317,2.4000000000000004,40,50,545.38,362.288,-135.046,-2.701,-15.915,-0.318
1318,2.4000000000000004,40,100,1088.7,832.654,-379.029,-3.79,-234.19,-2.342
1319,2.4000000000000004,40,150,1630.98,1346.672,-667.097,-4.447,-483.684,-3.225
1320,2.4000000000000004,40,200,2158.18,1845.201,-945.959,-4.73,-678.545,-3.393
1321,2.4000000000000004,40,500,5325.24,4883.514,-2664.664,-5.329,-2170.186,-4.34
1322,2.4000000000000004,40,1000,10634.84,9987.006,-5555.823,-5.556,-5109.083,-5.109
1323,2.4000000000000004,50,5,90.52,36.16,1.557,0.311,30.522,6.104
1324,2.4000000000000004,50,10,163.78,75.473,-7.232,-0.723,46.402,4.64
1325,2.4000000000000004,50,20,277.7,136.786,-21.078,-1.054,58.783,2.939
1326,2.4000000000000004,50,50,701.76,467.87,-175.47,-3.509,-44.318,-0.886
1327,2.4000000000000004,50,100,1391.96,1066.375,-486.391,-4.864,-334.732,-3.347
1328,2.4000000000000004,50,150,1989.98,1593.876,-764.718,-5.098,-481.838,-3.212
1329,2.4000000000000004,50,200,2637.5,2219.012,-1120.053,-5.6,-782.312,-3.912
1330,2.4000000000000004,50,500,6655.96,5981.682,-3208.365,-6.417,-2667.619,-5.335
1331,2.4000000000000004,50,1000,13112.9,12176.477,-6712.769,-6.713,-6252.712,-6.253
1332,2.4000000000000004,100,5,177.56,55.503,18.48,3.696,94.977,18.995
1333,2.4000000000000004,100,10,350.96,124.788,21.445,2.145,186.458,18.646
1334,2.4000000000000004,100,20,621.76,300.053,-40.986,-2.049,139.847,6.992
1335,2.4000000000000004,100,50,1388.04,847.533,-269.183,-5.384,1.521,0.03
1336,2.4000000000000004,100,100,2639.02,1986.482,-886.891,-8.869,-480.68,-4.807
1337,2.4000000000000004,100,150,3943.64,3207.877,-1564.694,-10.431,-1077.482,-7.183
1338,2.4000000000000004,100,200,5284.08,4440.672,-2238.972,-11.195,-1491.343,-7.457
1339,2.4000000000000004,100,500,12837.0,11870.741,-6521.991,-13.044,-5383.656,-10.767
1340,2.4000000000000004,100,1000,25808.96,24682.944,-13929.211,-13.929,-12921.177,-12.921
1341,2.4000000000000004,200,5,379.52,106.389,51.744,10.349,179.838,35.968
1342,2.4000000000000004,200,10,653.38,192.868,79.374,7.937,317.588,31.759
1343,2.4000000000000004,200,20,1154.62,494.658,-13.567,-0.678,380.566,19.028
1344,2.4000000000000004,200,50,2704.32,1620.337,-493.537,-9.871,327.74,6.555
1345,2.4000000000000004,200,100,5287.92,3850.091,-1646.791,-16.468,-861.837,-8.618
1346,2.4000000000000004,200,150,7840.08,6316.269,-3049.569,-20.33,-2446.749,-16.312
1347,2.4000000000000004,200,200,10327.7,8568.697,-4265.489,-21.327,-2967.238,-14.836
1348,2.4000000000000004,200,500,25904.66,23258.062,-12464.454,-24.929,-10803.176,-21.606
1349,2.4000000000000004,200,1000,51086.92,47153.192,-25866.976,-25.867,-23470.983,-23.471
1350,2.4000000000000004,500,5,889.32,289.514,81.036,16.207,507.995,101.599
1351,2.4000000000000004,500,10,1533.76,422.412,216.655,21.665,692.933,69.293
1352,2.4000000000000004,500,20,2933.06,1066.048,156.06,7.803,878.691,43.935
1353,2.4000000000000004,500,50,6931.98,3893.701,-1005.376,-20.108,230.37,4.607
1354,2.4000000000000004,500,100,13040.16,9508.629,-4075.229,-40.752,-2652.894,-26.529
1355,2.4000000000000004,500,150,19465.56,15730.307,-7619.657,-50.798,-5113.902,-34.093
1356,2.4000000000000004,500,200,26416.92,21715.652,-10708.602,-53.543,-7350.299,-36.751
1357,2.4000000000000004,500,500,63387.68,57469.645,-31058.111,-62.116,-26533.248,-53.066
1358,2.4000000000000004,500,1000,127321.02,117619.41,-64568.985,-64.569,-57593.179,-57.593
1359,2.4000000000000004,1000,5,1496.48,379.506,244.028,48.806,824.152,164.83
1360,2.4000000000000004,1000,10,3266.9,886.929,474.28,47.428,1576.947,157.695
1361,2.4000000000000004,1000,20,5836.66,2260.105,171.837,8.592,1540.656,77.033
1362,2.4000000000000004,1000,50,13302.66,7647.966,-2105.191,-42.104,637.203,12.744
1363,2.4000000000000004,1000,100,26953.18,19819.505,-8589.014,-85.89,-4624.77,-46.248
1364,2.4000000000000004,1000,150,38505.34,30268.002,-14224.11,-94.827,-9498.348,-63.322
1365,2.4000000000000004,1000,200,51466.62,42856.138,-21411.713,-107.059,-15729.511,-78.648
1366,2.4000000000000004,1000,500,127224.8,117562.791,-64552.458,-129.105,-56395.89,-112.792
1367,2.4000000000000004,1000,1000,254714.4,243070.404,-136939.404,-136.939,-128943.946,-128.944
1368,2.4000000000000004,5000,5,8314.76,1758.01,1706.473,341.295,5161.022,1032.204
1369,2.4000000000000004,5000,10,16210.66,3555.358,3199.083,319.908,7355.678,735.568
1370,2.4000000000000004,5000,20,30066.4,9982.543,2545.123,127.256,9877.17,493.858
1371,2.4000000000000004,5000,50,67582.9,34981.246,-6821.705,-136.434,6323.489,126.47
1372,2.4000000000000004,5000,100,133590.92,95030.347,-39367.464,-393.675,-21442.12,-214.421
1373,2.4000000000000004,5000,150,197619.78,156197.16,-73855.585,-492.371,-48438.146,-322.921
1374,2.4000000000000004,5000,200,254377.76,209352.806,-103362.073,-516.81,-78144.211,-390.721
1375,2.4000000000000004,5000,500,632273.94,581288.731,-317841.256,-635.683,-257227.959,-514.456
1376,2.4000000000000004,5000,1000,1262704.74,1207619.093,-681492.118,-681.492,-632540.709,-632.541
1377,2.4000000000000004,10000,5,16772.92,2162.782,4825.935,965.187,9830.101,1966.02
1378,2.4000000000000004,10000,10,31778.58,7207.433,6033.642,603.364,12813.993,1281.399
1379,2.4000000000000004,10000,20,56853.78,15141.413,8547.662,427.383,17028.367,851.418
1380,2.4000000000000004,10000,50,137302.84,70888.665,-13679.148,-273.583,6723.193,134.464
1381,2.4000000000000004,10000,100,265610.92,182248.098,-71576.881,-715.769,-29370.141,-293.701
1382,2.4000000000000004,10000,150,389955.06,301178.884,-138697.609,-924.651,-92574.258,-617.162
1383,2.4000000000000004,10000,200,513533.92,418786.203,-204813.736,-1024.069,-147890.526,-739.453
1384,2.4000000000000004,10000,500,1278330.12,1138030.3,-605392.75,-1210.786,-498293.261,-996.587
1385,2.4000000000000004,10000,1000,2531239.7,2329452.703,-1274769.494,-1274.769,-1186828.584,-1186.829
1386,2.5,10,5,18.44,8.942,-1.566,-0.313,5.819,1.164
1387,2.5,10,10,35.58,19.579,-5.347,-0.535,5.638,0.564
1388,2.5,10,20,66.88,42.762,-16.01,-0.8,-1.94,-0.097
1389,2.5,10,50,153.94,108.089,-46.513,-0.93,-26.797,-0.536
1390,2.5,10,100,306.28,246.295,-123.783,-1.238,-92.421,-0.924
1391,2.5,10,150,450.02,375.123,-195.115,-1.301,-153.765,-1.025
1392,2.5,10,200,610.74,514.565,-270.269,-1.351,-214.338,-1.072
1393,2.5,10,500,1520.28,1342.483,-734.371,-1.469,-652.361,-1.305
1394,2.5,10,1000,3026.68,2723.305,-1512.633,-1.513,-1400.226,-1.4
1395,2.5,20,5,36.1,16.434,-1.994,-0.399,9.785,1.957
1396,2.5,20,10,67.48,33.621,-6.629,-0.663,16.447,1.645
1397,2.5,20,20,119.52,67.735,-19.927,-0.996,6.594,0.33
1398,2.5,20,50,286.14,200.308,-85.852,-1.717,-16.571,-0.331
1399,2.5,20,100,558.76,453.633,-230.129,-2.301,-115.156,-1.152
1400,2.5,20,150,831.56,707.094,-374.47,-2.496,-274.123,-1.827
1401,2.5,20,200,1119.62,983.684,-535.836,-2.679,-403.939,-2.02
1402,2.5,20,500,2764.86,2622.031,-1516.087,-3.032,-1387.266,-2.775
1403,2.5,20,1000,5582.36,5384.479,-3151.535,-3.152,-2920.71,-2.921
